name,tlid,symbol,tlname
PNC,1050,PNC,pritish-nandy-communications-ltd
LAKSELECON,2171,LAKSELECON,lakshmi-electrical-control-systems-ltd
CONFIPET,3203,CONFIPET,confidence-petroleum-india-ltd
JHACC,3618,JHACC,jhaveri-credits-capital-ltd
KAARYAFSL,71334,KAARYAFSL,kaarya-facilities-and-services-ltd
MOSERVICE,3345245,MOSERVICE,motilal-oswal-nifty-services-sector-etf
TVSSRICHAK,1431,TVSSRICHAK,tvs-srichakra-ltd
PURPLEUTED,2833938,PURPLEUTED,purple-united-sales-ltd
MUNOTHFI,3706,MUNOTHFI,munoth-financial-services-ltd
ORACLECR,4322,ORACLECR,credent-global-finance-ltd
ETERNAL,589490,ETERNAL,eternal-ltd
17160392,1057570,17160392,cargosol-logistics-ltd
LIQUIDSBI,1777883,LIQUIDSBI,sbi-nifty-1d-rate-liquid-etf
LICNETFN50,1880,LICNETFN50,lic-mf-exchange-traded-fund-nifty-50-growth
DODLA,555688,DODLA,dodla-dairy-ltd
VIAZ,1354425,VIAZ,viaz-tyres-ltd
HILTON,547,HILTON,hilton-metal-forging-ltd
VAISHALI,87752,VAISHALI,vaishali-pharma-ltd
NETF,382143,NETF,tata-nifty-50-exchange-traded-fund
AONETOTAL,3018987,AONETOTAL,angel-one-nifty-total-market-etf
FUTSOL,3921,FUTSOL,futuristic-solutions-ltd
17270002,2560196,17270002,resourceful-automobile-ltd
MIDSELIETF,25739,MIDSELIETF,icici-prudential-bse-midcap-select-etf
COCKERILL,2039,COCKERILL,john-cockerill-india-ltd
HARIAEXPO,2597,HARIAEXPO,haria-exports-ltd
IDFNIFTYET,25915,IDFNIFTYET,idfc-nifty-etf
DHARIWAL,2477453,DHARIWAL,dhariwalcorp-ltd
PGEL,1031,PGEL,pg-electroplast-ltd
SOMANYCERA,1264,SOMANYCERA,somany-ceramics-ltd
JIWANRAM,1674696,JIWANRAM,jiwanram-sheoduttrai-industries-ltd
TPINDIA,82838,TPINDIA,tpi-india-ltd
RATNAVEER,1646888,RATNAVEER,ratnaveer-precision-engineering-ltd
BETXIND,2584,BETXIND,betex-india-ltd
511016,83381,511016,premier-capital-services-ltd
ASALCBR,2325,ASALCBR,associated-alcohols-breweries-ltd
GAEL,430,GAEL,gujarat-ambuja-exports-ltd
HCC,528,HCC,hindustan-construction-company-ltd
BATLIBOI,2873,BATLIBOI,batliboi-ltd
GROWWDEFNC,2671246,GROWWDEFNC,groww-nifty-india-defence-etf
SAFFRON,3583,SAFFRON,saffron-industries-ltd
ATGL,114071,ATGL,adani-total-gas-ltd
DRA,52901,DRA,dra-consultants-ltd
JALAN,87866,JALAN,jalan-transolutions-india-ltd
541358,94304,541358,unifinz-capital-india-ltd
SOFTTECH,97142,SOFTTECH,softtech-engineers-ltd
ENDURANCE,4797,ENDURANCE,endurance-technologies-ltd
MSUMI,856676,MSUMI,motherson-sumi-wiring-india-ltd
MOKSH,87834,MOKSH,moksh-ornaments-ltd
IDEA,589,IDEA,vodafone-idea-ltd
SSWL,1290,SSWL,steel-strips-wheels-ltd
TIL,1395,TIL,til-ltd
MCLOUD,4131,MCLOUD,magellanic-cloud-ltd
PFS,1030,PFS,ptc-india-financial-services-ltd
WOCKPHARMA,1527,WOCKPHARMA,wockhardt-ltd
TROM,2463080,TROM,trom-industries-ltd
HIGREEN,1711194,HIGREEN,hi-green-carbon-ltd
APOLLOTYRE,94,APOLLOTYRE,apollo-tyres-ltd
KILITCH,742,KILITCH,kilitch-drugs-i-ltd
ANARINDUS,3469,ANARINDUS,mena-mani-industries-ltd
13193294,3271026,13193294,infinity-infoway-ltd
GOODRICKE,2042,GOODRICKE,goodricke-group-ltd
SOMICONVEY,3889,SOMICONVEY,somi-conveyor-beltings-ltd
NAVKARURB,3601,NAVKARURB,navkar-urbanstructure-ltd
BRAHMINFRA,3970,BRAHMINFRA,brahmaputra-infrastructure-ltd
JINDALPHOT,674,JINDALPHOT,jindal-photo-ltd
PRICOLLTD,1072,PRICOLLTD,pricol-ltd
ROSSELLIND,1147,ROSSELLIND,rossell-india-ltd
DIVSHKT,3122,DIVSHKT,divyashakti-ltd
BASF,166,BASF,basf-india-ltd
SURYALAXMI,1332,SURYALAXMI,suryalakshmi-cotton-mills-ltd
GARNETINT,2590,GARNETINT,garnet-international-ltd
GROWWEV,2457924,GROWWEV,groww-nifty-ev-new-age-automotive-etf
MODISONLTD,2278,MODISONLTD,modison-ltd
MORARJEE,875,MORARJEE,morarjee-textiles-ltd
VBDESAIFIN,2426,VBDESAIFIN,v-b-desai-financial-services-ltd
GROWWNXT50,3235699,GROWWNXT50,groww-nifty-next-50-etf
TAURIAN,3245880,TAURIAN,taurian-mps-ltd
KISSHT,3496735,KISSHT,onemi-technology-solutions-ltd
SUNDARMFIN,1311,SUNDARMFIN,sundaram-finance-ltd
CALSOFT,231,CALSOFT,california-software-company-ltd
SBIETFCON,570918,SBIETFCON,sbi-etf-consumption
HIRECT,562,HIRECT,hind-rectifiers-ltd
RAYMONDREL,3157935,RAYMONDREL,raymond-realty-ltd
BSLNIFTY,1606,BSLNIFTY,aditya-birla-sun-life-nifty-etf-growth
QMSMEDI,1051631,QMSMEDI,qms-medical-allied-services-ltd
SERIND,2359,SERIND,desi-farms-india-ltd
SENINFO,3756,SENINFO,senthil-infotek-ltd
KRONECOMM,2943,KRONECOMM,adc-india-communications-ltd
SMLMAH,1257,SMLMAH,sml-mahindra-ltd
AIMTRON,2300266,AIMTRON,aimtron-electronics-ltd
FINOPB,709303,FINOPB,fino-payments-bank-ltd
KEN,2963622,KEN,ken-enterprises-ltd
HINDMILL,2412,HINDMILL,hindoostan-mills-ltd
517431,83130,517431,narmada-macplast-drip-irrigation-systems-ltd
15131300,2938269,15131300,cln-energy-ltd
HDFCMID150,1375893,HDFCMID150,hdfc-nifty-midcap-150-etf
KRBL,765,KRBL,krbl-ltd
NIFTYCASE,3300405,NIFTYCASE,zerodha-nifty-50-etf
SETFBSE100,4167,SETFBSE100,sbi-bse-100-etf
HNDFDS,2794,HNDFDS,hindustan-foods-ltd
NIITLTD,941,NIITLTD,niit-ltd
CAREWELL,4068,CAREWELL,zinema-media-and-entertainment-ltd
KHAITANLTD,738,KHAITANLTD,khaitan-india-ltd
JPOLYINVST,694,JPOLYINVST,jindal-poly-investment-finance-company-ltd
SENSEXBETA,1773,SENSEXBETA,uti-bse-sensex-etf
BANKA,87835,BANKA,banka-bioloo-ltd
KIRANVYPAR,4017,KIRANVYPAR,kiran-vyapar-ltd
GEOJITFSL,450,GEOJITFSL,geojit-financial-services-ltd
IPRINGLTD,643,IPRINGLTD,i-p-rings-ltd
BRPL,4057,BRPL,bansal-roofing-products-ltd
GROWWMC150,3335061,GROWWMC150,groww-nifty-midcap-150-etf
SAMPANN,1202,SAMPANN,sampann-utpadan-india-ltd
ASHOKA,113,ASHOKA,ashoka-buildcon-ltd
VSTIND,1502,VSTIND,vst-industries-ltd
MHEL,52903,MHEL,mewar-hi-tech-engineering-ltd
RTL,3152008,RTL,rama-telecom-ltd
MPTODAY,87861,MPTODAY,madhya-pradesh-today-media-ltd
AXSENSEX,1396499,AXSENSEX,axis-s-p-bse-sensex-etf
ETML,2824128,ETML,emerald-tyre-manufacturers-ltd
IZMO,795,IZMO,izmo-ltd
MOLOWVOL,843495,MOLOWVOL,motilal-oswal-s-p-bse-low-volatility-etf
LOWVOLIETF,382124,LOWVOLIETF,icici-prudential-nifty-100-low-volatility-30-etf
FUSION,755078,FUSION,fusion-finance-ltd
DIVINEHIRA,3025348,DIVINEHIRA,divine-hira-jewellers-ltd
YARNSYN,2702,YARNSYN,yarn-syndicate-ltd
GDLLEAS,3408,GDLLEAS,gdl-leasing-finance-ltd
PIGL,87838,PIGL,power-and-instrumentation-gujarat-ltd
PARACABLES,1004,PARACABLES,paramount-communications-ltd
SHUBHLAXMI,118203,SHUBHLAXMI,shubhlaxmi-jewel-art-ltd
DISAQ,2031,DISAQ,disa-india-ltd
LALPATHLAB,1877,LALPATHLAB,dr-lal-pathlabs-ltd
UTKARSHBNK,1542942,UTKARSHBNK,utkarsh-small-finance-bank-ltd
NIFTYBETA,1772,NIFTYBETA,uti-nifty-50-etf
PNBHOUSING,4826,PNBHOUSING,pnb-housing-finance-ltd
EMAMIPAP,3902,EMAMIPAP,emami-paper-mills-ltd
BSLSENETFG,25778,BSLSENETFG,aditya-birla-sun-life-sensex-etf
DARJEELING,4352,DARJEELING,darjeeling-industries-ltd
WHITEFORCE,3161386,WHITEFORCE,happy-square-outsourcing-services-ltd
NIFTYBETF,1894716,NIFTYBETF,bajaj-finserv-nifty-50-etf
ASIANENE,3316,ASIANENE,asian-energy-services-ltd
CHRTEDCA,2489,CHRTEDCA,chartered-capital-investment-ltd
BHAGERIA,1980,BHAGERIA,bhageria-industries-ltd
531168,83336,531168,associated-ceramics-ltd
INGERRAND,631,INGERRAND,ingersoll-rand-india-ltd
MAHEPC,2974,MAHEPC,mahindra-epc-irrigation-ltd
MANINDS,833,MANINDS,man-industries-india-ltd
NIFTYADD,748066,NIFTYADD,dsp-nifty-50-etf
GENESYS,448,GENESYS,genesys-international-corporation-ltd
SRMCL,2858,SRMCL,sri-ramakrishna-mills-coimbatore-ltd
MODEFENCE,2591540,MODEFENCE,motilal-oswal-nifty-india-defence-etf
MIDCAPBETA,1633726,MIDCAPBETA,uti-nifty-midcap-150-etf
COSMOFE,2916,COSMOFE,cosmo-ferrites-ltd
SKPSEC,3483,SKPSEC,skp-securities-ltd
TVSSCS,1607854,TVSSCS,tvs-supply-chain-solutions-ltd
TOP100CASE,2301902,TOP100CASE,zerodha-nifty-100-etf
FILATEX,414,FILATEX,filatex-india-ltd
NIFTYIETF,1612,NIFTYIETF,icici-prudential-nifty-50-etf
GARWSYN,2705,GARWSYN,garware-synthetics-ltd
FRESHARA,2715951,FRESHARA,freshara-agro-exports-ltd
MOM50,1599,MOM50,motilal-oswal-m50-etf
SENSEXIETF,1619,SENSEXIETF,icici-prudential-bse-sensex-etf
VERTEX,3747,VERTEX,vertex-securities-ltd
MAXPOSURE,1888081,MAXPOSURE,maxposure-ltd
MERCURYEV,82726,MERCURYEV,mercury-ev-tech-ltd
CAPTAIN,82790,CAPTAIN,captain-technocast-ltd
SBISENSEX,3956,SBISENSEX,sbi-etf-sensex
QNIFTY,1591,QNIFTY,quantum-nifty-50-etf
BHAGWOX,2399,BHAGWOX,bhagawati-oxygen-ltd
LOOKS,3926,LOOKS,looks-health-services-ltd
TALBROSENG,4152,TALBROSENG,talbros-engineering-ltd
NIFTYBEES,1588,NIFTYBEES,nippon-india-etf-nifty-50-bees
7TEC,3839,7TEC,saven-technologies-ltd
RAINBOW,877862,RAINBOW,rainbow-childrens-medicare-ltd
IRB,644,IRB,irb-infrastructure-developers-ltd
TANLA,1350,TANLA,tanla-platforms-ltd
PAUSHAKLTD,3865,PAUSHAKLTD,paushak-ltd
RMDRIP,87881,RMDRIP,r-m-drip-and-sprinklers-systems-ltd
17151984,2425738,17151984,three-m-paper-boards-ltd
GLOTTIS,3273762,GLOTTIS,glottis-ltd
SBINMID150,3478257,SBINMID150,sbi-nifty-midcap-150-etf
RSSOFTWARE,1151,RSSOFTWARE,rs-software-india-ltd
ADANIENT,26,ADANIENT,adani-enterprises-ltd
RELCHEMQ,2139,RELCHEMQ,reliance-chemotex-industries-ltd
LATIMMETAL,2239,LATIMMETAL,la-tim-metal-industries-ltd
12070201,2884193,12070201,technichem-organics-ltd
BOROLTD,250864,BOROLTD,borosil-ltd
VISAKAIND,1490,VISAKAIND,visaka-industries-ltd
GROVY,4300,GROVY,grovy-india-ltd
TRANSRAILL,2854411,TRANSRAILL,transrail-lighting-ltd
SUTLEJTEX,1335,SUTLEJTEX,sutlej-textiles-industries-ltd
AMITSEC,3622,AMITSEC,amit-securities-ltd
LICNFNHGP,4354,LICNFNHGP,lic-mf-exchange-traded-fund-nifty-100
CMRSL,1052266,CMRSL,cyber-media-research-services-ltd
12270276,3195209,12270276,mehul-colours-ltd
MARATHR,2119,MARATHR,lerthai-finance-ltd
GCMCAPI,4036,GCMCAPI,gcm-capital-advisors-ltd
CONSUMIETF,701610,CONSUMIETF,icici-prudential-nifty-india-consumption-etf
13560268,3238433,13560268,sharvaya-metals-ltd
DHUNINV,330,DHUNINV,dhunseri-investments-ltd
MOTOGENFIN,880,MOTOGENFIN,motor-general-finance-ltd
ANUHPHR,2277,ANUHPHR,anuh-pharma-ltd
URBANCO,3246538,URBANCO,urban-company-ltd
LEMONTREE,81513,LEMONTREE,lemon-tree-hotels-ltd
BHARATGEAR,185,BHARATGEAR,bharat-gears-ltd
IMPAL,603,IMPAL,india-motor-parts-accessories-ltd
CONS,861458,CONS,kotak-nifty-india-consumption-etf
CENTENKA,248,CENTENKA,century-enka-ltd
LAFFANSQ,3038,LAFFANSQ,laffans-petrochemicals-ltd
ETHOSLTD,877860,ETHOSLTD,ethos-ltd
UNIVARTS,3832,UNIVARTS,universal-arts-ltd
SIMMOND,2361,SIMMOND,simmonds-marshall-ltd
RISHILASE,3210,RISHILASE,rishi-laser-ltd
SURYALA,2675,SURYALA,suryalata-spinning-mills-ltd
QUINT,4295,QUINT,quint-digital-ltd
RTEXPO,2593,RTEXPO,neelkanth-ltd
KAUSHALYA,722,KAUSHALYA,kaushalya-infrastructure-development-corpn-ltd
BDL,80210,BDL,bharat-dynamics-ltd
LINDEINDIA,791,LINDEINDIA,linde-india-ltd
MADHUCON,811,MADHUCON,madhucon-projects-ltd
SUZLON,1337,SUZLON,suzlon-energy-ltd
PAVNAIND,433729,PAVNAIND,pavna-industries-ltd
FINBUD,3312200,FINBUD,finbud-financial-services-ltd
TI,1391,TI,tilaknagar-industries-ltd
PANKAJPIYUS,2263,PANKAJPIYUS,kairosoft-ai-solutions-ltd
AARTECH,133756,AARTECH,aartech-solonics-ltd
EMBASSY,139325,EMBASSY,embassy-office-parks-reit
ABB,17,ABB,abb-india-ltd
BAJAJHLDNG,149,BAJAJHLDNG,bajaj-holdings-investment-ltd
VAL,4267,VAL,naksh-precious-metals-ltd
AXISNIFTY,382151,AXISNIFTY,axis-nifty-50-etf
SANJIVIN,3626,SANJIVIN,sanjivani-paranteral-ltd
MBEL,3196800,MBEL,m-b-engineering-ltd
HYBRIDFIN,82885,HYBRIDFIN,hybrid-financial-services-ltd
GEEKAYWIRE,87837,GEEKAYWIRE,geekay-wires-ltd
INDOFARM,2881420,INDOFARM,indo-farm-equipment-ltd
CHENNPETRO,260,CHENNPETRO,chennai-petroleum-corporation-ltd
PRIMAIN,3515,PRIMAIN,prima-industries-ltd
11625593,947818,11625593,jayant-infratech-ltd
17160493,3361253,17160493,global-ocean-logistics-india-ltd
MACPLASQ,2933,MACPLASQ,machino-plastics-ltd
VERTIS,1016820,VERTIS,vertis-infrastructure-trust
TRITONV,2257,TRITONV,triton-valves-ltd
NIFTY1,1596,NIFTY1,kotak-nifty-50-etf
WILLIMFI,2797,WILLIMFI,williamson-financial-services-ltd
14095754,3273758,14095754,sodhani-capital-ltd
AUBANK,54902,AUBANK,au-small-finance-bank-ltd
INFRA,3434556,INFRA,mirae-asset-nifty-india-infrastructure-logistics-etf
11625771,3185620,11625771,monarch-surveyors-and-engineering-consultants-ltd
ENIFTY,3345244,ENIFTY,edelweiss-nifty-50-etf
NIF100BEES,1613,NIF100BEES,nippon-india-etf-nifty-100
SBINEQWETF,2423855,SBINEQWETF,sbi-nifty50-equal-weight-etf
MULTICAP,2619804,MULTICAP,mirae-asset-nifty500-multicap-50-25-25-etf
SHRJAGP,2581,SHRJAGP,shri-jagdamba-polymers-ltd
10670358,189406,10670358,sm-auto-stamping-ltd
FINIETF,1143492,FINIETF,icici-prudential-nifty-financial-services-ex-bank-etf
DLF,337,DLF,dlf-ltd
538569,83558,538569,triveni-enterprises-ltd
IVZINNIFTY,1609,IVZINNIFTY,invesco-india-nifty-exchange-traded-fund
KRISNAFILA,2058,KRISNAFILA,krishna-filament-industries-ltd
IDM,4450,IDM,international-data-management-ltd
PRIMAGR,2801,PRIMAGR,prima-agro-ltd
13193254,3228802,13193254,globtier-infotech-ltd
15070571,858678,15070571,eighty-jewellers-ltd
CONSUMBEES,1617,CONSUMBEES,nippon-india-etf-nifty-india-consumption
HDFCNIFTY,1883,HDFCNIFTY,hdfc-nifty-50-etf
WALLFORT,3778,WALLFORT,wallfort-financial-services-ltd
BFINVEST,179,BFINVEST,bf-investment-ltd
SETFNIF50,1753,SETFNIF50,sbi-etf-nifty
MANORG,2709,MANORG,mangalam-organics-ltd
AANANDALAK,4174,AANANDALAK,aananda-lakshmi-spinning-mills-ltd
LOWVOL,1397284,LOWVOL,mirae-asset-nifty-100-low-volatility-30-etf
TRABI,3102,TRABI,transgene-biotek-ltd
ESSARSEC,3900,ESSARSEC,yunik-managing-advisors-ltd
CUBIFIN,2494,CUBIFIN,cfsl-ltd
15990147,3330274,15990147,gallard-steel-ltd
ACTIVEINFR,3034062,ACTIVEINFR,active-infrastructures-ltd
NUTECGLOB,3541,NUTECGLOB,nutech-global-ltd
WALCHANNAG,1509,WALCHANNAG,walchandnagar-industries-ltd
MIDCAP,780903,MIDCAP,kotak-nifty-midcap-50-etf
EVINDIA,2382275,EVINDIA,mirae-asset-nifty-ev-and-new-age-automotive-etf
544346,2958309,544346,rdb-real-estate-constructions-ltd
541983,110437,541983,innovative-ideals-and-services-india-ltd
AONENIFTY,3118709,AONENIFTY,angel-one-nifty-50-etf
GVPIL,48,GVPIL,ge-power-india-ltd
SAGARSOFT,52900,SAGARSOFT,sagarsoft-india-ltd
DBOL,1034034,DBOL,dhampur-bio-organics-ltd
DEFENCE,3434790,DEFENCE,mirae-asset-bse-india-defence-etf
SUNTECK,1317,SUNTECK,sunteck-realty-ltd
SALGUTI,3158,SALGUTI,salguti-industries-ltd
526187,3109,526187,ashram-online-com-ltd
YUVRAAJHPL,3658,YUVRAAJHPL,yuvraaj-hygiene-products-ltd
MOHITIND,871,MOHITIND,mohit-industries-ltd
BRAWN,3283,BRAWN,brawn-biotech-ltd
RPGLIFE,1148,RPGLIFE,rpg-life-sciences-ltd
MOMIDMTM,3165858,MOMIDMTM,motilal-oswal-nifty-midcap150-momentum-50-etf
MOBIKWIK,755505,MOBIKWIK,one-mobikwik-systems-ltd
541503,98474,541503,unick-fix-a-form-printers-ltd
BAMBINO,2805,BAMBINO,bambino-agro-industries-ltd
GAIL,431,GAIL,gail-india-ltd
TOP15IETF,3162695,TOP15IETF,icici-prudential-nifty-top-15-equal-weight-etf
EDELWEISS,357,EDELWEISS,edelweiss-financial-services-ltd
EQUAL50,3101720,EQUAL50,mirae-asset-nifty50-equal-weight-etf
INDORAMA,615,INDORAMA,indo-rama-synthetics-india-ltd
16620746,2607005,16620746,naturewings-holidays-ltd
IMAGICAA,1557,IMAGICAA,imagicaaworld-entertainment-ltd
MIDCAPADD,3367064,MIDCAPADD,dsp-nifty-midcap-150-etf
AQUAPIV,3562,AQUAPIV,ekansh-concepts-ltd
BBTCL,111715,BBTCL,b-b-triplewall-containers-ltd
WOMENNET,3569,WOMENNET,pagaria-energy-ltd
INTECCAP,3212,INTECCAP,intec-capital-ltd
ESG,382148,ESG,mirae-asset-nifty-100-esg-sector-leaders-etf
SUPER,1319,SUPER,super-sales-india-ltd
TIMETECHNO,1398,TIMETECHNO,time-technoplast-ltd
ADITYASPIN,2854,ADITYASPIN,aditya-spinners-ltd
SIDDHIKA,454004,SIDDHIKA,siddhika-coatings-ltd
BANKPSU,2676755,BANKPSU,mirae-asset-nifty-psu-bank-etf
MMWL,870,MMWL,media-matrix-worldwide-ltd
SHIVASHRIT,3225900,SHIVASHRIT,shivashrit-foods-ltd
JTEKTINDIA,1266,JTEKTINDIA,jtekt-india-ltd
NATRAJPR,3258,NATRAJPR,natraj-proteins-ltd
KTKSENSEX,3886,KTKSENSEX,kotak-s-p-bse-sensex-etf
VEDAVAAG,3893,VEDAVAAG,vedavaag-systems-ltd
CDSL,53219,CDSL,central-depository-services-india-ltd
KEI,729,KEI,kei-industries-ltd
SHAILY,2105,SHAILY,shaily-engineering-plastics-ltd
GCSL,608074,GCSL,gretex-corporate-services-ltd
AMBICAAGAR,82702,AMBICAAGAR,ambica-agarbathies-aroma-industries-ltd
MSCIADD,3347353,MSCIADD,dsp-msci-india-etf
PREMIER,1068,PREMIER,premier-ltd
GOYALSALT,1706791,GOYALSALT,goyal-salt-ltd
STANROS,2262,STANROS,stanrose-mafatlal-investments-finance-ltd
SCANSTL,2484,SCANSTL,scan-steels-ltd
NBIFIN,71303,NBIFIN,nbi-industrial-finance-company-ltd
GLOBALSPACE,82528,GLOBALSPACE,globalspace-technologies-ltd
CYBERTECH,300,CYBERTECH,cybertech-systems-software-ltd
LMW,785,LMW,lmw-ltd
STERTOOLS,1296,STERTOOLS,sterling-tools-ltd
VIDYAWIRES,3346814,VIDYAWIRES,vidya-wires-ltd
GOCLCORP,517,GOCLCORP,gocl-corporation-ltd
TARIL,1417,TARIL,transformers-rectifiers-india-ltd
TRITURBINE,1418,TRITURBINE,triveni-turbine-ltd
MERCURYLAB,4148,MERCURYLAB,mercury-laboratories-ltd
PSUBANKADD,1591998,PSUBANKADD,dsp-nifty-psu-bank-etf
ELAND,889,ELAND,e-land-apparel-ltd
GOODYEAR,2043,GOODYEAR,goodyear-india-ltd
SHBAJRG,3234,SHBAJRG,shri-bajrang-alliance-ltd
PSRAJ,2972770,PSRAJ,p-s-raj-steels-ltd
TITAGARH,1434,TITAGARH,titagarh-rail-systems-ltd
RAVILEELA,82429,RAVILEELA,ravileela-granites-ltd
140515832,382134,140515832,sbi-etf-sensex-next-50
ICSL,4196,ICSL,integrated-capital-services-ltd
JUNIORBEES,1584,JUNIORBEES,nippon-india-etf-nifty-next-50-junior-bees
TRINITYLEA,4474,TRINITYLEA,trinity-league-india-ltd
16070398,3425416,16070398,fractal-industries-ltd
MOMGF,3118710,MOMGF,motilal-oswal-nifty-india-manufacturing-etf
NEXT50ADD,3391619,NEXT50ADD,dsp-nifty-next-50-etf
SETFNN50,1622,SETFNN50,sbi-nifty-junior-etf
MID150CASE,2301903,MID150CASE,zerodha-nifty-midcap-150-etf
GROWWN200,3008014,GROWWN200,groww-nifty-200-etf
JINDWORLD,680,JINDWORLD,jindal-worldwide-ltd
ANDREWYU,3107,ANDREWYU,andrew-yule-company-ltd
MBAPL,87744,MBAPL,madhya-bharat-agro-products-ltd
FABTECH,3273757,FABTECH,fabtech-technologies-ltd
SINGERIND,2245,SINGERIND,singer-india-ltd
MCCHRLS-B,2340,MCCHRLS-B,mac-charles-india-ltd
JOONKTOLL,4030,JOONKTOLL,shri-vasuprada-plantations-ltd
AKSHOPTFBR,51,AKSHOPTFBR,aksh-optifibre-ltd
HLEGLAS,2892,HLEGLAS,hle-glascoat-ltd
SHGANEL,3393,SHGANEL,shree-ganesh-elastoplast-ltd
NEXUSCOMMO,4125,NEXUSCOMMO,nexus-surgical-and-medicare-ltd
PANAMAPET,997,PANAMAPET,panama-petrochem-ltd
531399,83313,531399,g-g-automotive-gears-ltd
13193122,2245413,13193122,finelistings-technologies-ltd
ACEINTEG,87794,ACEINTEG,ace-integrated-solutions-ltd
SPLPETRO,1322,SPLPETRO,supreme-petrochem-ltd
IISL,52899,IISL,ishaan-infrastructures-shelters-ltd
VTCIND,2736,VTCIND,ventura-textiles-ltd
SHETHJI,3299117,SHETHJI,shreeji-global-fmcg-ltd
THOMASCOOK,1389,THOMASCOOK,thomas-cook-india-ltd
UNIVCABLES,1453,UNIVCABLES,universal-cables-ltd
SHESHAINDS,4179,SHESHAINDS,sheshadri-industries-ltd
MIDCAPIETF,204258,MIDCAPIETF,icici-prudential-nifty-midcap-150-etf
ANLON,1267972,ANLON,anlon-technology-solutions-ltd
GALADAFIN,4128,GALADAFIN,galada-finance-ltd
UCOBANK,1439,UCOBANK,uco-bank
DHANCOT,2587,DHANCOT,dhanlaxmi-cotex-ltd
YASHCHEM,4612,YASHCHEM,yash-chemex-ltd
ALKEM,1878,ALKEM,alkem-laboratories-ltd
ABHIFIN,4143,ABHIFIN,abhishek-finlease-ltd
NATURA,82703,NATURA,natura-hue-chem-ltd
BAJAJHFL,2607004,BAJAJHFL,bajaj-housing-finance-ltd
DLTNCBL,2170,DLTNCBL,delton-cables-ltd
ANONDITA,3227182,ANONDITA,anondita-medicare-ltd
CKKRETAIL,3406015,CKKRETAIL,c-k-k-retail-mart-ltd
INTEGFD,2828,INTEGFD,integrated-proteins-ltd
SUNLOC,4005,SUNLOC,sunil-healthcare-ltd
RBLBANK,4685,RBLBANK,rbl-bank-ltd
SHERA,1341105,SHERA,shera-energy-ltd
MANUGRAPH,837,MANUGRAPH,manugraph-india-ltd
KENNAMET,2255,KENNAMET,kennametal-india-ltd
SBECSUG,3789,SBECSUG,sbec-sugar-ltd
NEXT50,204265,NEXT50,mirae-asset-nifty-next-50-etf-manxt50etf
MNC,1005840,MNC,kotak-nifty-mnc-etf
IGPL,597,IGPL,i-g-petrochemicals-ltd
KALYANKJIL,447071,KALYANKJIL,kalyan-jewellers-india-ltd
MIDCAPETF,838042,MIDCAPETF,mirae-asset-nifty-midcap-150-etf
PRATIKSH,3521,PRATIKSH,vellora-impact-ltd
13521186,1849100,13521186,shri-balaji-valve-components-ltd
PPAP,1058,PPAP,ppap-automotive-ltd
SHREDIGCEM,2117,SHREDIGCEM,shree-digvijay-cement-company-ltd
GOKAKTEX,3883,GOKAKTEX,gokak-textiles-ltd
540254,83324,540254,marg-techno-projects-ltd
MONEXT50,3101721,MONEXT50,motilal-oswal-nifty-next-50-etf
UNRYLMA,3097,UNRYLMA,uniroyal-marine-exports-ltd
FOCUS,97163,FOCUS,focus-lighting-and-fixtures-ltd
13193023,1508024,13193023,veefin-solutions-ltd
HDFCLOWVOL,1062608,HDFCLOWVOL,hdfc-nifty100-low-volatility-30-etf
CLSEL,3306,CLSEL,chaman-lal-setia-exports-ltd
ETL,3167548,ETL,emkay-tools-ltd
SUBEXLTD,1301,SUBEXLTD,subex-ltd
NEXT50IETF,204259,NEXT50IETF,icici-prudential-nifty-next-50-etf
EQUAL50ADD,701609,EQUAL50ADD,dsp-nifty-50-equal-weight-etf
MOXSH,1264558,MOXSH,moxsh-overseas-educon-ltd
MID150BEES,382139,MID150BEES,nippon-india-etf-nifty-midcap-150
GILLANDERS,455,GILLANDERS,gillanders-arbuthnot-company-ltd
DTL,2373509,DTL,diensten-tech-ltd
JPTSEC,3438,JPTSEC,jpt-securities-ltd
APOLLO,72727,APOLLO,apollo-micro-systems-ltd
UJJIVANSFB,175415,UJJIVANSFB,ujjivan-small-finance-bank-ltd
WTICAB,1996282,WTICAB,wise-travel-india-ltd
PINELABS,3317555,PINELABS,pine-labs-ltd
POWERMECH,1766,POWERMECH,power-mech-projects-ltd
CATVISION,3478,CATVISION,catvision-ltd
PRERINFRA,3700,PRERINFRA,prerna-infrabuild-ltd
VERITAS,2547,VERITAS,veritas-india-ltd
VRWODAR,2992,VRWODAR,megamont-ltd
AVTNPL,139,AVTNPL,avt-natural-products-ltd
ABREL,253,ABREL,aditya-birla-real-estate-ltd
BANSWRAS,164,BANSWRAS,banswara-syntex-ltd
OCEANIC,61530,OCEANIC,oceanic-foods-ltd
DIAMONDYD,60394,DIAMONDYD,prataap-snacks-ltd
KORE,1010382,KORE,jay-jalaram-technologies-ltd
KCP,725,KCP,kcp-ltd
INFRONICS,4027,INFRONICS,infronics-systems-ltd
WARRENTEA,2365,WARRENTEA,warren-tea-ltd
SHKARTP,2737,SHKARTP,shree-karthik-papers-ltd
SHALBY,68816,SHALBY,shalby-ltd
AHLWEST,44,AHLWEST,asian-hotels-west-ltd
MITSU,61515,MITSU,mitsu-chem-plast-ltd
